"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","homeStatus","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","photos/69","photos/70","photos/71","photos/72","photos/73","photos/74","photos/75","photos/76","photos/77","photos/78","photos/79","photos/80","photos/81","photos/82","photos/83","photos/84","photos/85","photos/86","photos/87","photos/88","photos/89","photos/90","photos/91","photos/92","photos/93","photos/94","photos/95","photos/96","photos/97","price","url","yearBuilt"
"Towaco",,,"NJ","2 Candlewick Dr",,"07082","4","4","USD","Fabulous home new to market in desirable neighborhood. Mature landscaping with a fenced in-ground pool and pool house. Large deck for entertaining. Hardwood floors, high ceilings, custom molding, large windows, lots of light. Full finished basement with wine cellar. Deluxe Kitchen with custom cabinets and quality appliances, center island, granite counter tops. Close to the City, transportation and shopping.","FOR_SALE","40.91798",,"-74.360214","https://photos.zillowstatic.com/fp/7c34682579381599f2223da1cece1d74-p_d.jpg","https://photos.zillowstatic.com/fp/672ad62ca442103ddf6c6a7eed253a24-p_d.jpg","https://photos.zillowstatic.com/fp/862a09abc5095c6331b42cfbad49ea05-p_d.jpg","https://photos.zillowstatic.com/fp/0f372237039377a37f6395ca36c6876d-p_d.jpg","https://photos.zillowstatic.com/fp/7e36b30e04333856dc763dcb0429ea39-p_d.jpg","https://photos.zillowstatic.com/fp/e1961fc1ddc9bab50243c911df6ebc6e-p_d.jpg","https://photos.zillowstatic.com/fp/329750c8bd9c9422f05dfd2c8f5efb6f-p_d.jpg","https://photos.zillowstatic.com/fp/568730c4414c36f772e6626155b085fc-p_d.jpg","https://photos.zillowstatic.com/fp/92f8913de4a8f02840ab4b51f377f767-p_d.jpg","https://photos.zillowstatic.com/fp/36f809110537b429a64476a4b276c09e-p_d.jpg","https://photos.zillowstatic.com/fp/99601208a26b29c7a3893d42510fb99a-p_d.jpg","https://photos.zillowstatic.com/fp/17620a7f4369264fc58e2fd60159dd44-p_d.jpg","https://photos.zillowstatic.com/fp/66d1164a42b224e31b0ac1d412ab83df-p_d.jpg","https://photos.zillowstatic.com/fp/1ef34e0cdc43dfbc13eb86d23c52ed54-p_d.jpg","https://photos.zillowstatic.com/fp/3a8a3e54183f465289b164854ae0c1e1-p_d.jpg","https://photos.zillowstatic.com/fp/a9600898ff47e185d37e16c6ea21a2d8-p_d.jpg","https://photos.zillowstatic.com/fp/a31a2b5dbf0c60e3931f95eea49b9d55-p_d.jpg","https://photos.zillowstatic.com/fp/1e8b4cd0a4c14b040d26c88b29a5f156-p_d.jpg","https://photos.zillowstatic.com/fp/a9b1204b5e706310763f67cb23cdb4b7-p_d.jpg","https://photos.zillowstatic.com/fp/21739e6f0a6f6ddae12726e82757c3a0-p_d.jpg","https://photos.zillowstatic.com/fp/20830ff1a6c2a9804c186fff62251a03-p_d.jpg","https://photos.zillowstatic.com/fp/386fe7010633b80fcbea60c7a23c7530-p_d.jpg","https://photos.zillowstatic.com/fp/50efb4300c7447528db1c82ef26c917e-p_d.jpg","https://photos.zillowstatic.com/fp/65ec165eb87512843d05206e8a9b3ba6-p_d.jpg","https://photos.zillowstatic.com/fp/8a77659f86872e74ea605d2f3a84290a-p_d.jpg","https://photos.zillowstatic.com/fp/1205a903ac446d0a82a5f8f0f8a1241a-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"899000","https://www.zillow.com/homedetails/2-Candlewick-Dr-Towaco-NJ-07082/55561125_zpid/","2000"
"Deer Park",,,"NY","375 Old Country Rd",,"11729","1","3","USD",,"FOR_SALE","40.773155","1200","-73.332245","https://maps.googleapis.com/maps/api/streetview?location=375+Old+Country+Rd%2C+Deer+Park%2C+NY+11729&size=400x300&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=Yjhoe39QdoIn1sFUOWnpcMRwMiU=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"449000","https://www.zillow.com/homedetails/375-Old-Country-Rd-Deer-Park-NY-11729/32611297_zpid/","1953"
"Nutley",,,"NJ","289 Park Ave",,"07110","3","2","USD","Immaculate 2BR, 2 1/2 bath townhouse end-unit with added privacy, lots of storage.  This unit boasts a beautifully tiled entry foyer, sun-filled open floor plan. Kitchen features maple cabinetry with stainless appliances. Gleaming  Hardwood floors throughout home. Central air,  Master Bedroom with  Master bath. Laundry room with washer/dryer. Brand new hot water heater and AC unit.   Lots of closet space. 1 car garage plus additional outside parking space. Additional storage in attic, Private patio. Low monthly maintenance fee! Ideally located just a few blocks from beautiful Yantacaw Park, major highways and short distance to great restaurants, top rated schools and shopping. Perfect for commuters with NYC bus around corner.","FOR_SALE","40.812946",,"-74.1511","https://photos.zillowstatic.com/fp/d27fdc417922753e0469f17ef4717612-p_d.jpg","https://photos.zillowstatic.com/fp/e3a775f7edb2e55b590ca38ad358dfe9-p_d.jpg","https://photos.zillowstatic.com/fp/aa4ed10b458760438cb84e48f212dcfc-p_d.jpg","https://photos.zillowstatic.com/fp/66d724d4d9edb24e47d8e39fcfff86ed-p_d.jpg","https://photos.zillowstatic.com/fp/f63cf3c625ebc89645c3f5c3dfd2ada5-p_d.jpg","https://photos.zillowstatic.com/fp/24c2ed71dcbf484cfe08c8232984406e-p_d.jpg","https://photos.zillowstatic.com/fp/be4f43bf350d7968c9f2acbe87bd0009-p_d.jpg","https://photos.zillowstatic.com/fp/fc4db67f95df6823872b067258a19161-p_d.jpg","https://photos.zillowstatic.com/fp/f5c2cc83a9c5584d1f1693e04f2ba39a-p_d.jpg","https://photos.zillowstatic.com/fp/b7c192177b7f0a353ca9d1bd8bfcb2a3-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"459900","https://www.zillow.com/homedetails/289-Park-Ave-Nutley-NJ-07110/82658203_zpid/","2004"
"South Ozone Park",,,"NY","131-19 115th Ave",,"11420","2","3","USD","Legal 2 family, used as a 1 family - This brick corner house is located in the heart of South Ozone Park! Features include: Full Finished Rentable Basement Apartment || Foyer || Large Living Room || Formal Dining Room || Recently Updated Kitchen || 2nd Flr has: 3 Bedrooms, 1 Full Bathroom and Skylight.","FOR_SALE","40.680157",,"-73.809135","https://photos.zillowstatic.com/fp/2e36eeff0e096368c8a875b0f42a9520-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"699999","https://www.zillow.com/homedetails/131-19-115th-Ave-South-Ozone-Park-NY-11420/2069501071_zpid/","1935"
"Flemington",,,"NJ","17 Horseshoe Dr",,"08822","3","4","USD","PRIDE OF OWNERSHIP SHOWS IN THIS IMMACULATE COLONIAL SITUATED ON 1.6 ACRES ON A QUIET COUNTRY STREET. 1ST FLOOR FEATURES GOURMET KITCHEN WITH CENTER ISLAND & PANTRY, FORMAL DINING ROOM, GREAT ROOM 24X21, FAMILY ROOM WITH WOOD BURNING FIREPLACE, BEAUTIFUL DECK OVERLOOKING MANICURED BACK YARD, 2ND FLOOR   4 BEDROOMS , MASTER BEDROOM WITH FULL BATH AND WALK IN CLOSET, HARDWOOD FLOORS THROUGHOUT, FULL BASEMENT WITH WALK OUT.   MINUTES FROM LOCAL SHOPPING AND THE EXPRESS BUS TO NYC WITH  PARK & RIDE.  ROUTES 202, 31 AND 78 GREAT LOCATION FOR COMMUTERS. THIS HOME IS MOVE IN READY AND WILL NOT LAST.","FOR_SALE","40.507103",,"-74.81142","https://photos.zillowstatic.com/fp/3feef879c296649ce28b4f17a4869cc4-p_d.jpg","https://photos.zillowstatic.com/fp/1c4cd044956dcdbf3e7f687531dc5c6c-p_d.jpg","https://photos.zillowstatic.com/fp/fe4f233d859dd9ea05322e02da41c3ad-p_d.jpg","https://photos.zillowstatic.com/fp/3f02f4186abf05d4bb2718dd7a22da25-p_d.jpg","https://photos.zillowstatic.com/fp/1cfef9dcc646bdf6f8b0feb27f60709c-p_d.jpg","https://photos.zillowstatic.com/fp/fc22b861c4b98371c7ed964897676682-p_d.jpg","https://photos.zillowstatic.com/fp/4f0f7355a7c2f65fd7e975382cccd2ac-p_d.jpg","https://photos.zillowstatic.com/fp/ecac514c69fcf9cc20ce59e1f53a997c-p_d.jpg","https://photos.zillowstatic.com/fp/4739b02fad904652538892ebecdde2d2-p_d.jpg","https://photos.zillowstatic.com/fp/98ef2718d591e7b2b4ffe71436986fb9-p_d.jpg","https://photos.zillowstatic.com/fp/d1e4f790d082dae4cc8abc2187ed6ce5-p_d.jpg","https://photos.zillowstatic.com/fp/d277b3633e4381a579cebaa47b72635d-p_d.jpg","https://photos.zillowstatic.com/fp/cedec3b23cdb6f717c1a34e10f885b4c-p_d.jpg","https://photos.zillowstatic.com/fp/925b38e19088ef81baf743c6ad8220c8-p_d.jpg","https://photos.zillowstatic.com/fp/f009c7ca202dd0f8eab8eb8e5ac06f3e-p_d.jpg","https://photos.zillowstatic.com/fp/c7bb126b2a8a380fb7436aa3d27b80b3-p_d.jpg","https://photos.zillowstatic.com/fp/c88d6c1875e7bcad07fdcfb0436ea76e-p_d.jpg","https://photos.zillowstatic.com/fp/f800627fc50a7544e86db4a0c21ffb18-p_d.jpg","https://photos.zillowstatic.com/fp/5ed8970d48ccc786a8128a76d7487ff9-p_d.jpg","https://photos.zillowstatic.com/fp/70d3945f882698679907637963e400ad-p_d.jpg","https://photos.zillowstatic.com/fp/b52ca7b946590d900da326fdf08f1b31-p_d.jpg","https://photos.zillowstatic.com/fp/ce0f615fef5c795594bf0e15131f454c-p_d.jpg","https://photos.zillowstatic.com/fp/a0ffbfb808db5c8a83acdbfa9dda2043-p_d.jpg","https://photos.zillowstatic.com/fp/0f2959e92c37681e01464c3483607a3d-p_d.jpg","https://photos.zillowstatic.com/fp/6c44f7f58284fb68ff35d1be1fa8b739-p_d.jpg","https://photos.zillowstatic.com/fp/b15a64f27a36a2a4e4c159d179a1025d-p_d.jpg","https://photos.zillowstatic.com/fp/6253bd2a802a21dea0686a32ce78f962-p_d.jpg","https://photos.zillowstatic.com/fp/58adfc22ad87d67336746946309a2f5f-p_d.jpg","https://photos.zillowstatic.com/fp/46b668e0367424c8fee88fa94a4bf1a1-p_d.jpg","https://photos.zillowstatic.com/fp/f7151858f07c553074665a469f06ef04-p_d.jpg","https://photos.zillowstatic.com/fp/19e4643a2149a6c6b0e6b1d02f282cd5-p_d.jpg","https://photos.zillowstatic.com/fp/b86ab65ca138bcf3e0af7bd79016cae5-p_d.jpg","https://photos.zillowstatic.com/fp/6bb974e460f26a801e0aa3802e82b3f8-p_d.jpg","https://photos.zillowstatic.com/fp/f02a1f2487d77536a08b996181dbed29-p_d.jpg","https://photos.zillowstatic.com/fp/ae28ae81e29b9d89b58c4fd3c052156b-p_d.jpg","https://photos.zillowstatic.com/fp/16bc7396ce25a15bd8f5e1e2cc2bcfa4-p_d.jpg","https://photos.zillowstatic.com/fp/5bb1f60a40623de9be3076d1c39815e8-p_d.jpg","https://photos.zillowstatic.com/fp/acf28c0a4e2508fc4be0e2bc285c5714-p_d.jpg","https://photos.zillowstatic.com/fp/912e3594a76dea7e7167a6e682df026f-p_d.jpg","https://photos.zillowstatic.com/fp/7eecdddcc92bd56bd03623ad52843e9b-p_d.jpg","https://photos.zillowstatic.com/fp/f5953be26990b714064ba991f65f1dfd-p_d.jpg","https://photos.zillowstatic.com/fp/ee59e23b9ceac50dd9d38811e460ca58-p_d.jpg","https://photos.zillowstatic.com/fp/a98e9071be9ab26817e58dd95d7ce153-p_d.jpg","https://photos.zillowstatic.com/fp/b1c482a912b485f81088d4eb2116563c-p_d.jpg","https://photos.zillowstatic.com/fp/84d7316f78389cc9be49a76946cbe019-p_d.jpg","https://photos.zillowstatic.com/fp/0c1177237588c80f17950080adcd140c-p_d.jpg","https://photos.zillowstatic.com/fp/6ac77b98dbdbc9eeb65f2d2192380b2d-p_d.jpg","https://photos.zillowstatic.com/fp/1716b95bf78cf0c6fb315cd76af2a050-p_d.jpg","https://photos.zillowstatic.com/fp/f178d75e3a6342fb29ace856b59b0fe5-p_d.jpg","https://photos.zillowstatic.com/fp/501e92e97832d97d8eba29239479f302-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"645900","https://www.zillow.com/homedetails/17-Horseshoe-Dr-Flemington-NJ-08822/38857517_zpid/","1982"
"Lynbrook",,,"NY","167 Lakeview Ave",,"11563","2","3","USD","Seekers of timely beauty, your search is over!  Classic English Tudor snuggled in the village of Lynbrook!   Beautifully colored stone path leads you to the immense beauty of this architectural wonder.  Through the custom wood arched door into beautifully finished walnut hdwd floors with wood burning stone fireplace.  Formal dining room, eat in kitchen and beautiful sun room in rear with newly finished tile flooring & radiant heat.  Brand new windows, doors, plumbing, electric, boiler & hot water heater.  22 years warranty left on shingle roof!  Enjoy radiant heat in bathrooms, sunroom & kitchen.  6 heating zones with new appliances and this house just keeps giving.  Too much to list, must view!  Must view before it's gone!","FOR_SALE","40.66617","1269","-73.6642","https://photos.zillowstatic.com/fp/1a0f34e0678adbac43607310de2586a8-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629000","https://www.zillow.com/homedetails/167-Lakeview-Ave-Lynbrook-NY-11563/31241776_zpid/","1931"
"Lindenhurst",,,"NY","18 W Belle Terre Ave",,"11757","2","3","USD","Spotless 3 Bedroom Split in American Venice, New Roof, Patio, New kitchen with Granite Countertops, New Heat w On Demand Hot Water, 2 New Baths, Freshly Painted, Hardwood Floors, No Flood Insurance Needed!!!","FOR_SALE","40.67005",,"-73.382484","https://photos.zillowstatic.com/fp/762d56bcc189d747a8880aebd262e6ef-p_d.jpg","https://photos.zillowstatic.com/fp/d662b929d29dbb2f99cc3d5ea48e8a58-p_d.jpg","https://photos.zillowstatic.com/fp/6e79853fa09cafe816873f7a478d7a1a-p_d.jpg","https://photos.zillowstatic.com/fp/32d63c0d12b9cf01871e1d8df6d9e245-p_d.jpg","https://photos.zillowstatic.com/fp/7591b962e9f49cd65ddb5b36130163ce-p_d.jpg","https://photos.zillowstatic.com/fp/15f9094c35032f4cb28f1d9e4de49b59-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499000","https://www.zillow.com/homedetails/18-W-Belle-Terre-Ave-Lindenhurst-NY-11757/32641206_zpid/","1958"
"Putnam Valley",,,"NY","24 Posey Rd",,"10579","4","4","USD","Private country retreat sitting on the border of Westchester and Putnam, surrounded by 32 acres of tranquility and still 1 minute to Taconic State Parkway, 14 minutes to Croton Harmon Trains and less than an hour to Grand Central. Enter this sun filled home with an open floor plan that flows from EIK to dining room, to family room with double sided custom stone fireplace.  Enjoy breakfast in the heated glass sunroom bringing the outside mountain views indoors.  Off the family room is a screened porch for quiet afternoon enjoyment.  Also located on the main floor is the den/bedroom, laundry room and full bath.  Few steps up lead to master bedroom suite, additional bedroom and newly renovated bathroom with steam shower.  Large expanses of glass throughout the main and upper level permits the natural beauty of the property and distant mountain views to be enjoyed all year round.  Lower-level features in-law apartment with full kitchen, living room, bedroom, cedar closet and door to back patio.  Beautifully landscaped yard with Belgium block patio, heated swimming pool and waterfall feature.  Follow the magical stone path where you will enjoy evenings by the firepit.  Continue along the path to a gazebo and take the stone steps to the upper level of the land where you will find a recently built 7,000 square foot barn and paddock.  The barn is also accessible by its own road and has a separate parking area.  Let your imagination run free as to the endless possibilities this heated structure offers.  First level features unique stalls, laundry room, full bathroom.  Second level is finished open floor space with hardwood floors. Barn boast two separate heating systems, currently heated by wood burning furnace and plumbed for propane heat as well, plus backup generator.  (Need to add propane tank).  Additional screened in area located at the back of the barn. Truly one-of-a-kind estate for the person looking to enjoy the beauty of nature and still be near all the outdoor activities that the Hudson Valley has to offer and slightly over an hour to NYC.","FOR_SALE","41.34173","2782","-73.826126","https://photos.zillowstatic.com/fp/8c55b997e761979480ca8cdc005c6643-p_d.jpg","https://photos.zillowstatic.com/fp/0ce3d4afc2d57e2f5f50f5cf4b325618-p_d.jpg","https://photos.zillowstatic.com/fp/289bf2c2db59451c043dcbd165f2518e-p_d.jpg","https://photos.zillowstatic.com/fp/22e0a4d4ed3e5b404f6ee5fe1d294da9-p_d.jpg","https://photos.zillowstatic.com/fp/002e1bbe8122402235cdcc58b7ed7d70-p_d.jpg","https://photos.zillowstatic.com/fp/957526ee2bba00d2138def5f14faaa95-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1850000","https://www.zillow.com/homedetails/24-Posey-Rd-Putnam-Valley-NY-10579/31927493_zpid/","1976"
"Copiague",,,"NY","(Undisclosed Address)",,"11726","3","3","USD","Beautiful home. In great condition.  Plenty of space for your family. Three bedrooms with finished basement.","FOR_SALE",,,,"https://photos.zillowstatic.com/fp/dc8035c5370630525c926caa3b32ffc7-p_d.jpg","https://photos.zillowstatic.com/fp/a689c75bb6fe3160d7047423b9831551-p_d.jpg","https://photos.zillowstatic.com/fp/78586ab5e5e8422369d2c27f721e5d25-p_d.jpg","https://photos.zillowstatic.com/fp/b0cff1a5be0d7f96b3e33cc131eae87b-p_d.jpg","https://photos.zillowstatic.com/fp/f116520bd0a917677ccf2ccfe75053e9-p_d.jpg","https://photos.zillowstatic.com/fp/4b941d7fdb0a47fa740f62f03880b30f-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"550000","https://www.zillow.com/homedetails/Copiague-NY-11726/32644307_zpid/","1950"
"Yorktown Heights",,,"NY","225 Underhill Ave",,"10598","4","7","USD","Love Genuinely Old, Yet Want Really Livable?  Then step into this Charming, expansive 1794 colonial, just minutes from the shopping district. medical offices and places of worship. Originally the property was known as the Maple Hill Farm, then became the Maple Hill Inn in the 1800s and became a country retreat. It is now a legal 2 family with a detached 1 car garage and storage. There are 5 spacious bedrooms in the main unit and 2 bedrooms in the smaller unit. Updated kitchens and baths.  Tons of possibilities in the walk-up attic. The sweeping yard allows enough space to have your own garden and a pool! All of this and just 3 miles to the Taconic State Parkway!  This is where you want to be!","FOR_SALE","41.272278","3720","-73.77764","https://photos.zillowstatic.com/fp/9d3b38bbefb5689a2f43bb7b298b4b4f-p_d.jpg","https://photos.zillowstatic.com/fp/67925e34cb73eb4cb13dad8d47e3d61c-p_d.jpg","https://photos.zillowstatic.com/fp/c5cb4d9a7fae617880f77b5012268c6a-p_d.jpg","https://photos.zillowstatic.com/fp/c1e49fb8056d0785c93a2d85313cf2c2-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"899000","https://www.zillow.com/homedetails/225-Underhill-Ave-Yorktown-Heights-NY-10598/58429432_zpid/","1794"
"Poughquag",,,"NY","1169 Route 216",,"12570","2","3","USD","Wonderful Home offers the ease of one-level living and boasts 3.28 level acres. Huge 4 CAR Detached Garage w/electric! Enjoy the scenic view & soothing sounds of the amazing Stream! Lovely sunroom entry. Special features include a sunny LR w/stone fireplace & wide bay window. Oversized, beautiful DR is perfect for gathering with family & friends. Inviting FR is so comfortable, w/hand-crafted cherry cabinetry & pocket doors for privacy. Open Kitchen features pretty cabinets, good counter space, and door to deck & fenced back yard. Wood floors in most rooms! Sun-filled Main BR offers a full bath & two closets. Two more BR's & full hall bath. The park-like property offers lovely perennial gardens & fruit trees. Large, walk-out basement, plus a detached 1 car garage! The 4 Car gar w/office & extra storage is well-suited for a home business. *Zoning allows a large variety of permitted uses. Less than 10 minutes to Taconic Pkwy & Pawling's Metro-North Train, restaurants, shops, hiking, more!","FOR_SALE","41.607674","2060","-73.6802","https://photos.zillowstatic.com/fp/179036a73ad9f5888bdf1a6c51f9d3b3-p_d.jpg","https://photos.zillowstatic.com/fp/2219e826e378ba37023a6651e058d860-p_d.jpg","https://photos.zillowstatic.com/fp/23914523f8781fb3b72e5ac2154cd39c-p_d.jpg","https://photos.zillowstatic.com/fp/9b530b8e837cbe67d21ebfc331efa4b0-p_d.jpg","https://photos.zillowstatic.com/fp/bbd672c579e90fc0ba1a5baa30a9e8e2-p_d.jpg","https://photos.zillowstatic.com/fp/df2640529bfd9d95cbbb179728f73950-p_d.jpg","https://photos.zillowstatic.com/fp/4d259786c53092e5e3b53de611679a75-p_d.jpg","https://photos.zillowstatic.com/fp/8b47863d15f78be155730e83fad43f01-p_d.jpg","https://photos.zillowstatic.com/fp/b0b6a1090ba007a4a9e8baff0e09a771-p_d.jpg","https://photos.zillowstatic.com/fp/63fe24e07c32615b1428405b7539727c-p_d.jpg","https://photos.zillowstatic.com/fp/58bed4ac55cb76828ea1033dbefdf2cd-p_d.jpg","https://photos.zillowstatic.com/fp/3d649fbf84f4c25f6ed116d8fd0cb16d-p_d.jpg","https://photos.zillowstatic.com/fp/388d8c4a2746a072274019fdae319938-p_d.jpg","https://photos.zillowstatic.com/fp/6f09b4aa764e33a50d3e108cb35144a5-p_d.jpg","https://photos.zillowstatic.com/fp/d2ba5b0fc0a7248b0fc81c24559fd8f8-p_d.jpg","https://photos.zillowstatic.com/fp/a9378ece63370bfa313c078b1051c7ef-p_d.jpg","https://photos.zillowstatic.com/fp/d897f7de2e2cfb5a405f70aa955446c7-p_d.jpg","https://photos.zillowstatic.com/fp/e1fc4f9f0a0f49218e3570e6275309e9-p_d.jpg","https://photos.zillowstatic.com/fp/51ae36fccc602ae289c16df9e7cd3dad-p_d.jpg","https://photos.zillowstatic.com/fp/023d52ffe7b3e41f040cb4216ef03143-p_d.jpg","https://photos.zillowstatic.com/fp/44d14198d53bb121f53ca58379a6c39f-p_d.jpg","https://photos.zillowstatic.com/fp/a4c3f536c1870dfe161ee31d0b358e6d-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499900","https://www.zillow.com/homedetails/1169-Route-216-Poughquag-NY-12570/30090321_zpid/","1974"
